work_year,experience_level,employment_type,job_title,salary,employee_residence,remote_ratio,company_location,company_size,work_model
2023,Mid-Level,Full-Time,Data Analyst,90000,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Data Scientist,90000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Science Consultant,90000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,90000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,90000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Specialist,90000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Architect,90000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,90000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Engineer,90000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Analyst,90000,US,100,US,M,Remote
2023,Expert,Full-Time,Data Analyst,90000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Engineer,90000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Specialist,90000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Engineer,90000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,90000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Strategy Manager,90000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Engineer,90000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Scientist,90000,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Analytics Engineer,90000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Engineer,90000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Analyst,90000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Analyst,90000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Analyst,90000,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Data Scientist,90000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Analyst,90000,US,0,US,M,In-Person
2023,Junior,Full-Time,Data Analyst,90000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,90000,US,0,US,M,In-Person
2023,Junior,Full-Time,Analytics Engineer,90000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,90000,US,100,US,M,Remote
2023,Senior,Full-Time,Analytics Engineer,90000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Architect,90000,US,100,US,M,Remote
2023,Junior,Full-Time,Computer Vision Engineer,90000,IN,100,US,M,Remote
2023,Senior,Full-Time,Data Engineer,90000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Scientist,90000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Analyst,90000,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Data Analyst,90000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Engineer,90000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,90000,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Machine Learning Engineer,90000,US,0,US,M,In-Person
2023,Junior,Full-Time,Data Engineer,90000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Engineer,90000,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Data Engineer,90000,US,100,US,M,Remote
2023,Senior,Full-Time,Applied Machine Learning Scientist,90000,US,100,US,L,Remote
2023,Mid-Level,Full-Time,Data Science Consultant,90000,US,0,US,M,In-Person
2023,Junior,Full-Time,Data Engineer,90000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,90000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Engineer,90000,US,0,US,M,In-Person
2023,Senior,Full-Time,Machine Learning Software Engineer,90000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Engineer,90000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Engineer,90000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,90000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Engineer,90000,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Data Analyst,90000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,90000,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Data Scientist,90000,US,0,US,M,In-Person
2022,Mid-Level,Full-Time,Machine Learning Engineer,90000,US,0,US,M,In-Person
2022,Mid-Level,Full-Time,Data Scientist,90000,US,100,US,M,Remote
2022,Mid-Level,Full-Time,Data Engineer,90000,US,100,US,M,Remote
2022,Mid-Level,Full-Time,Data Engineer,90000,US,100,US,M,Remote
2022,Mid-Level,Full-Time,Machine Learning Engineer,90000,US,0,US,M,In-Person
2022,Senior,Full-Time,Data Engineer,90000,US,100,US,M,Remote
2022,Senior,Contract,Data Analyst,90000,US,100,US,M,Remote
2022,Senior,Full-Time,Data Engineer,90000,US,0,US,M,In-Person
2022,Mid-Level,Full-Time,Data Scientist,90000,US,0,US,M,In-Person
2021,Mid-Level,Full-Time,Data Analyst,90000,US,100,US,M,Remote
2021,Mid-Level,Full-Time,Data Engineer,90000,US,100,US,L,Remote
2021,Junior,Full-Time,Data Analyst,90000,US,100,US,S,Remote
2021,Junior,Full-Time,Data Scientist,90000,US,100,US,S,Remote
2021,Junior,Full-Time,Data Science Consultant,90000,US,100,US,S,Remote
2023,Senior,Full-Time,Data Engineer,89600,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Business Intelligence Engineer,89500,US,100,US,M,Remote
2024,Mid-Level,Full-Time,Business Intelligence Engineer,89500,US,100,US,M,Remote
2024,Mid-Level,Full-Time,Business Intelligence Engineer,89500,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Business Intelligence Engineer,89500,US,100,US,M,Remote
2023,Senior,Full-Time,Data Engineer,89246,US,100,US,M,Remote
2022,Senior,Full-Time,Data Analyst,89200,US,100,US,M,Remote
2022,Senior,Full-Time,Data Analyst,89200,US,100,US,M,Remote
2023,Senior,Full-Time,Data Analyst,89100,US,100,US,M,Remote
2023,Junior,Full-Time,Data Analyst,89030,US,0,US,M,In-Person
2024,Junior,Full-Time,Business Intelligence Analyst,89000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Engineer,89000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Engineer,89000,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Analyst,89000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,89000,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Analyst,88854,US,0,US,M,In-Person
2024,Junior,Full-Time,Data Analyst,88800,US,0,US,M,In-Person
2024,Junior,Full-Time,Data Analyst,88800,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Analyst,88670,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,88600,US,0,US,M,In-Person
2024,Junior,Full-Time,Data Analyst,88200,US,100,US,M,Remote
2024,Junior,Full-Time,Data Analyst,88200,US,100,US,M,Remote
2024,Mid-Level,Full-Time,Data Scientist,88200,US,100,US,M,Remote
2023,Junior,Full-Time,Data Analyst,88200,US,100,US,M,Remote
2022,Senior,Full-Time,Data Scientist,88100,US,0,US,M,In-Person
2022,Senior,Full-Time,Data Scientist,88100,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Analyst,88052,US,100,US,M,Remote
2023,Senior,Full-Time,Data Analyst,88052,US,100,US,M,Remote
2024,Mid-Level,Full-Time,Data Analyst,88000,US,100,US,M,Remote
2024,Mid-Level,Full-Time,Data Operations Specialist,88000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Analytics Manager,88000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Specialist,88000,US,0,US,M,In-Person
2023,Junior,Full-Time,Data Engineer,88000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,88000,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Data Analyst,88000,US,0,US,M,In-Person
2024,Junior,Full-Time,Data Analyst,87999,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,87980,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,87980,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Business Intelligence Developer,87800,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Business Intelligence Developer,87800,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Analyst,87600,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,87570,US,0,US,M,In-Person
2024,Junior,Full-Time,Data Engineer,87550,US,100,US,M,Remote
2024,Junior,Full-Time,Data Engineer,87550,US,100,US,M,Remote
2024,Junior,Full-Time,Data Engineer,87550,US,100,US,M,Remote
2023,Expert,Full-Time,Data Analyst,87500,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Analyst,87500,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Data Analyst,87500,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Data Analyst,87500,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Data Specialist,87500,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Business Intelligence Analyst,87500,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Data Specialist,87500,US,100,US,M,Remote
2023,Senior,Full-Time,Data Analyst,87500,US,0,US,M,In-Person
2024,Junior,Full-Time,Data Analyst,87400,US,0,US,M,In-Person
2023,Senior,Full-Time,Research Analyst,87400,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Scientist,87300,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Data Scientist,87300,US,100,US,M,Remote
2023,Senior,Full-Time,BI Analyst,87200,US,100,US,M,Remote
2024,Mid-Level,Full-Time,Data Scientist,87000,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Analyst,87000,US,0,US,M,In-Person
2024,Junior,Full-Time,Data Analyst,87000,US,0,US,M,In-Person
2023,Senior,Full-Time,Analytics Engineer,87000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,87000,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Machine Learning Engineer,87000,US,0,US,M,In-Person
2020,Mid-Level,Full-Time,Lead Data Analyst,87000,US,100,US,L,Remote
2024,Junior,Full-Time,Data Science,86900,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Specialist,86900,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Scientist,86800,US,0,US,M,In-Person
2024,Junior,Full-Time,Data Scientist,86800,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,86720,US,100,US,M,Remote
2023,Senior,Full-Time,Data Scientist,86700,US,0,US,L,In-Person
2024,Mid-Level,Full-Time,Data Scientist,86600,US,100,US,M,Remote
2024,Junior,Full-Time,Data Analyst,86600,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,86600,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Data Scientist,86600,US,100,US,M,Remote
2024,Mid-Level,Full-Time,Data Engineer,86500,US,0,US,M,In-Person
2023,Senior,Full-Time,AI Engineer,86500,US,0,US,M,In-Person
2023,Junior,Full-Time,Data Analyst,86500,US,0,US,L,In-Person
2023,Senior,Full-Time,Data Analyst,86466,US,100,US,M,Remote
2024,Mid-Level,Full-Time,Data Engineer,86424,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Analyst,86400,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,86250,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,BI Analyst,86100,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Analyst,86078,US,0,US,M,In-Person
2024,Senior,Full-Time,Research Engineer,86000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Research Scientist,86000,US,0,US,M,In-Person
2024,Junior,Full-Time,Business Intelligence Analyst,86000,US,0,US,M,In-Person
2024,Senior,Full-Time,Business Intelligence Analyst,86000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Science,86000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Analyst,86000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Science,86000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Science,86000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Scientist,86000,US,0,US,M,In-Person
2024,Junior,Full-Time,Data Analyst,86000,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Scientist,86000,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Architect,86000,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Science,86000,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Engineer,86000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Engineer,86000,US,0,US,M,In-Person
2024,Senior,Full-Time,Research Scientist,86000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Engineer,86000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Science,86000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Scientist,86000,US,0,US,M,In-Person
2023,Junior,Full-Time,Data Analyst,86000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Strategist,86000,US,0,US,M,In-Person
2023,Junior,Full-Time,Data Analyst,86000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Strategist,86000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Strategist,86000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Strategist,86000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Manager,86000,US,100,US,M,Remote
2022,Junior,Full-Time,Data Engineer,86000,US,100,US,L,Remote
2023,Mid-Level,Full-Time,Data Engineer,85800,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Engineer,85750,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Machine Learning Engineer,85700,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,85700,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,85700,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,85700,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,85700,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,85700,US,0,US,M,In-Person
2022,Senior,Full-Time,Data Analyst,85700,US,0,US,M,In-Person
2023,Junior,Full-Time,Data Manager,85600,US,0,US,M,In-Person
2023,Junior,Full-Time,BI Developer,85600,US,0,US,M,In-Person
2023,Junior,Full-Time,Data Scientist,85600,US,0,US,M,In-Person
2024,Junior,Full-Time,Data Analyst,85500,US,100,US,M,Remote
2024,Senior,Full-Time,Data Analyst,85500,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Analyst,85500,US,0,US,M,In-Person
2023,Senior,Full-Time,Analytics Engineer,85500,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Developer,85500,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,85500,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,85500,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,85500,US,0,US,M,In-Person
2024,Senior,Full-Time,Research Scientist,85469,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Research Engineer,85445,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Research Engineer,85445,US,0,US,M,In-Person
2024,Junior,Full-Time,Data Analyst,85420,US,0,US,M,In-Person
2024,Senior,Full-Time,Business Intelligence,85393,US,100,US,M,Remote
2023,Junior,Full-Time,Data Analyst,85256,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Scientist,85000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Developer,85000,US,100,US,M,Remote
2024,Senior,Full-Time,AI Engineer,85000,US,100,US,M,Remote
2024,Mid-Level,Full-Time,Data Engineer,85000,US,100,US,M,Remote
2024,Junior,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Engineer,85000,US,100,US,M,Remote
2024,Mid-Level,Full-Time,BI Analyst,85000,US,100,US,M,Remote
2024,Junior,Full-Time,Business Intelligence Analyst,85000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Analyst,85000,US,100,US,M,Remote
2024,Senior,Full-Time,Data Management Consultant,85000,US,0,US,M,In-Person
2024,Senior,Full-Time,BI Analyst,85000,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Strategist,85000,US,0,US,M,In-Person
2024,Senior,Full-Time,Machine Learning Engineer,85000,US,0,US,M,In-Person
2024,Junior,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2024,Senior,Full-Time,Business Intelligence Engineer,85000,US,100,US,M,Remote
2024,Junior,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Scientist,85000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Scientist,85000,US,0,US,M,In-Person
2024,Junior,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Analyst,85000,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Specialist,85000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2023,Junior,Full-Time,Business Intelligence Analyst,85000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Analyst,85000,US,100,US,M,Remote
2023,Junior,Full-Time,Data Analyst,85000,US,100,US,M,Remote
2023,Junior,Full-Time,Data Scientist,85000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,85000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,85000,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Engineer,85000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2023,Junior,Full-Time,Data Engineer,85000,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,ML Engineer,85000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,ML Engineer,85000,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Strategist,85000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,85000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Analyst,85000,US,100,US,M,Remote
2023,Junior,Full-Time,BI Data Analyst,85000,CA,100,US,M,Remote
2023,Senior,Full-Time,Data Engineer,85000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Analyst,85000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Specialist,85000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,85000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Scientist,85000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Scientist,85000,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Data Scientist,85000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,85000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2023,Junior,Full-Time,Data Engineer,85000,US,0,US,M,In-Person
2023,Junior,Full-Time,Data Analyst,85000,US,100,US,M,Remote
2023,Junior,Full-Time,Data Engineer,85000,US,0,US,M,In-Person
2023,Junior,Full-Time,Data Engineer,85000,US,0,US,M,In-Person
2023,Junior,Full-Time,Data Engineer,85000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2023,Junior,Full-Time,Data Analyst,85000,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analytics Specialist,85000,US,0,US,M,In-Person
2023,Junior,Full-Time,Data Analyst,85000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Analyst,85000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2022,Junior,Full-Time,Data Scientist,85000,US,0,US,M,In-Person
2023,Junior,Full-Time,Data Analyst,85000,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Research Scientist,85000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,85000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2022,Junior,Full-Time,Data Engineer,85000,US,0,US,M,In-Person
2022,Mid-Level,Full-Time,Data Scientist,85000,US,100,US,M,Remote
2022,Mid-Level,Full-Time,Data Analyst,85000,US,0,US,M,In-Person
2022,Mid-Level,Full-Time,Analytics Engineer,85000,US,100,US,M,Remote
2022,Senior,Full-Time,Data Engineer,85000,US,100,US,M,Remote
2022,Senior,Full-Time,Data Engineer,85000,US,100,US,M,Remote
2022,Senior,Full-Time,Data Engineer,85000,US,100,US,M,Remote
2022,Senior,Full-Time,Data Engineer,85000,US,100,US,M,Remote
2022,Senior,Full-Time,Machine Learning Engineer,85000,US,100,US,M,Remote
2020,Mid-Level,Full-Time,Data Analyst,85000,US,100,US,L,Remote
2022,Senior,Full-Time,Data Analyst,84900,US,100,US,M,Remote
2024,Senior,Full-Time,Data Analyst,84870,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,84870,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,84870,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,84870,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,84870,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,84800,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,84800,US,0,US,M,In-Person
2024,Senior,Full-Time,Business Intelligence,84750,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Science,84750,US,0,US,M,In-Person
2023,Senior,Full-Time,Business Intelligence Analyst,84750,US,0,US,M,In-Person
2024,Senior,Full-Time,Business Intelligence Analyst,84700,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Science Lead,84700,US,0,US,M,In-Person
2023,Senior,Full-Time,Business Intelligence Engineer,84600,US,100,US,M,Remote
2024,Senior,Full-Time,Data Engineer,84533,US,100,US,M,Remote
2024,Senior,Full-Time,Data Architect,84500,US,100,US,M,Remote
2024,Senior,Full-Time,Data Architect,84500,US,100,US,M,Remote
2024,Senior,Full-Time,Machine Learning Scientist,84500,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Scientist,84500,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,84400,US,0,US,M,In-Person
2024,Junior,Full-Time,Data Analyst,84105,US,0,US,M,In-Person
2024,Junior,Full-Time,Research Analyst,84068,US,0,US,M,In-Person
2024,Junior,Full-Time,Data Analyst,84000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Analyst,84000,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Engineer,84000,US,0,US,M,In-Person
2024,Junior,Full-Time,Data Scientist,84000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analytics Lead,84000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,84000,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Analytics Engineer,84000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Engineer,84000,US,100,US,M,Remote
2023,Junior,Full-Time,Analytics Engineer,84000,US,0,US,M,In-Person
2023,Senior,Full-Time,Analytics Engineer,84000,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,84000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Scientist,84000,US,100,US,M,Remote
2022,Senior,Full-Time,ML Engineer,84000,US,100,US,M,Remote
2024,Mid-Level,Full-Time,Data Scientist,83900,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Engineer,83900,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,AI Engineer,83900,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Visualization Specialist,83900,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Science Practitioner,83900,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Science Practitioner,83900,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Engineer,83900,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Visualization Specialist,83900,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Visualization Engineer,83900,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Science Practitioner,83900,US,0,US,M,In-Person
2023,Senior,Full-Time,AI Engineer,83900,US,0,US,M,In-Person
2023,Senior,Full-Time,AI Engineer,83900,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,83700,US,100,US,M,Remote
2024,Senior,Full-Time,Data Analyst,83576,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Engineer,83500,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Analyst,83500,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Business Intelligence Analyst,83339,US,100,US,M,Remote
2024,Junior,Full-Time,Data Analyst,83300,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Manager,83300,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Manager,83300,US,0,US,M,In-Person
2024,Junior,Full-Time,Data Analyst,83300,US,0,US,M,In-Person
2024,Junior,Full-Time,Data Analyst,83300,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Manager,83300,US,0,US,M,In-Person
2023,Junior,Full-Time,Data Analyst,83300,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Scientist,83270,US,100,US,M,Remote
2024,Junior,Full-Time,Research Analyst,83200,US,100,US,M,Remote
2023,Junior,Contract,Product Data Analyst,83200,US,50,US,S,Hybrid
2024,Junior,Full-Time,Data Analyst,83000,US,0,US,M,In-Person
2024,Junior,Full-Time,Data Analyst,83000,US,0,US,M,In-Person
2023,Junior,Full-Time,Data Analyst,83000,US,0,US,M,In-Person
2023,Junior,Full-Time,Data Analyst,83000,US,0,US,M,In-Person
2023,Mid-Level,Full-Time,Data Analyst,83000,US,100,US,M,Remote
2023,Senior,Full-Time,Research Analyst,83000,US,100,US,M,Remote
2023,Senior,Full-Time,Data Analyst,83000,US,100,US,M,Remote
2022,Junior,Full-Time,Machine Learning Engineer,83000,US,0,US,L,In-Person
2023,Senior,Full-Time,Analytics Engineer,82920,US,100,US,M,Remote
2023,Mid-Level,Full-Time,Data Scientist,82920,US,100,US,M,Remote
2024,Junior,Full-Time,Data Scientist,82915,US,0,US,M,In-Person
2024,Junior,Full-Time,Data Scientist,82915,US,0,US,M,In-Person
2024,Mid-Level,Full-Time,Data Scientist,82915,US,0,US,M,In-Person
2022,Mid-Level,Full-Time,Data Engineer,82900,US,0,US,M,In-Person
2023,Junior,Full-Time,Data Visualization Specialist,82800,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Engineer,82673,US,100,US,M,Remote
2024,Senior,Full-Time,Data Analyst,82620,US,0,US,M,In-Person
2024,Senior,Full-Time,Data Engineer,82500,US,0,US,M,In-Person
2024,Senior,Full-Time,Business Intelligence Analyst,82500,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,82500,US,0,US,M,In-Person
2023,Senior,Full-Time,Data Analyst,82500,US,100,US,M,Remote
2023,Senior,Full-Time,Data Manager,82500,US,100,US,M,Remote
